sector,planned_duration_months,physical_progress,planned_progress,financial_progress,expenditure_ratio,milestones_completed,milestones_total,milestones_overdue
0,24.0,93.1,0,66.95,0.9869957230377993,0,0,0
0,30.0,36.14,0,27.1,0.271020231392687,0,0,0
0,24.0,95.95,0,86.6,0.63652655134312,0,0,0
0,81.0,99.21,0,96.47,1.5542863934993083,0,0,0
0,36.0,91.1,0,62.54,0.6254071661237784,0,0,0
0,108.0,17.93,0,15.44,0.154388875277282,0,0,0
0,24.0,24.08,0,17.08,0.1098099538530243,0,0,0
0,30.0,100.0,0,80.35,0.9402888800949744,0,0,0
0,23.0,8.5,0,0.0,0.0,0,0,0
0,18.0,81.95,0,0.0,0.0,0,0,0
0,24.0,24.7,0,30.59,0.3217704161292512,0,0,0
0,131.0,75.0,0,91.12,1.0838714831631229,0,0,0
0,54.0,83.0,0,85.43,0.854346326630843,0,0,0
0,24.0,100.0,0,64.75,0.6731041660643557,0,0,0
0,5.0,98.0,0,70.31,0.8035041407867495,0,0,0
0,12.0,93.0,0,0.0,0.0,0,0,0
0,24.0,90.4,0,53.07,0.5507770997677632,0,0,0
0,24.0,99.02,0,50.39,0.5039173476755722,0,0,0
0,30.0,99.92,0,88.24,0.8823591110452992,0,0,0
0,50.0,5.0,0,4.46,0.0446061206106003,0,0,0
0,37.0,15.1,0,14.24,0.1423853923853923,0,0,0
0,24.0,100.0,0,82.72,0.8271584170907104,0,0,0
0,57.0,27.92,0,21.3,0.2129552838785844,0,0,0
0,41.0,56.0,0,54.74,0.5474349551668383,0,0,0
0,7.0,96.0,0,94.12,1.566943396226415,0,0,0
0,90.0,97.5,0,87.93,0.7640135889347246,0,0,0
0,86.0,48.0,0,61.08,0.6982058613295211,0,0,0
0,30.0,98.78,0,0.0,0.0,0,0,0
0,32.0,1.76,0,1.33,0.0132958689543851,0,0,0
0,191.0,79.5,0,121.85,2.8341166125951305,0,0,0
0,24.0,100.0,0,60.28,0.6027709242740559,0,0,0
0,0.0,0.0,0,60.0,0.6,0,0,0
0,27.0,100.0,0,49.42,0.4941903378651873,0,0,0
0,48.0,0.0,0,0.52,0.0051854874358189,0,0,0
0,60.0,0.0,0,0.47,0.0046945926780917,0,0,0
0,24.0,98.09,0,75.83,0.7582810844856709,0,0,0
0,48.0,90.0,0,38.55,1.0988065158891558,0,0,0
0,12.0,99.31,0,19.99,0.1999363260108246,0,0,0
0,18.0,92.33,0,0.0,0.0,0,0,0
0,24.0,0.0,0,9.15,0.0914815774137149,0,0,0
0,67.0,11.0,0,6.23,0.1365096976103999,0,0,0
0,24.0,50.48,0,52.09,0.5208518577904756,0,0,0
0,24.0,99.42,0,100.39,1.0039108938392312,0,0,0
0,18.0,99.87,0,99.0,0.99,0,0,0
0,68.0,99.32,0,94.37,1.9679027734496728,0,0,0
0,24.0,93.0,0,90.65,1.053374223626535,0,0,0
0,24.0,73.35,0,80.42,1.0455908008231298,0,0,0
0,18.0,50.72,0,13.63,0.1363334864023674,0,0,0
0,24.0,82.88,0,99.53,0.8290580904140985,0,0,0
0,17.0,34.58,0,33.47,0.3347250509164969,0,0,0
0,107.0,81.5,0,91.06,1.5109225847397256,0,0,0
0,24.0,15.0,0,20.27,0.1736527859326983,0,0,0
0,24.0,41.26,0,15.12,0.1511743049384283,0,0,0
0,23.0,100.0,0,53.67,0.5524083958217362,0,0,0
0,24.0,9.06,0,2.81,0.0281264847173098,0,0,0
0,24.0,32.38,0,19.51,0.1325531647162451,0,0,0
0,30.0,98.37,0,0.0,0.0,0,0,0
0,42.0,97.4,0,82.62,1.6747169811320757,0,0,0
0,30.0,99.0,0,0.0,0.0,0,0,0
0,15.0,81.0,0,35.98,0.3598023492696459,0,0,0
0,56.0,82.0,0,51.6,0.5159679479735222,0,0,0
0,18.0,99.62,0,61.99,0.6199484944532488,0,0,0
0,33.0,0.0,0,0.64,0.0064178127046496,0,0,0
0,30.0,20.2,0,3.36,0.0335604242471162,0,0,0
0,60.0,100.0,0,88.47,1.629844652090241,0,0,0
0,79.0,63.3,0,53.05,0.5305383926181916,0,0,0
0,99.0,39.34,0,56.12,0.5611535086045714,0,0,0
0,23.0,28.16,0,19.75,0.1979583527221963,0,0,0
0,24.0,81.5,0,67.4,0.7587561085922936,0,0,0
0,47.0,47.4,0,33.2,0.3319970438840905,0,0,0
0,24.0,92.0,0,0.08,0.0007536231884057,0,0,0
0,24.0,95.2,0,64.56,0.6456335684285601,0,0,0
0,24.0,100.0,0,97.0,0.97,0,0,0
0,18.0,100.0,0,133.13,0.0,0,0,0
0,24.0,100.0,0,97.52,1.0676656394453004,0,0,0
0,23.0,100.0,0,66.72,0.6671530966994291,0,0,0
0,18.0,36.85,0,0.0,0.0,0,0,0
0,97.0,94.05,0,129.28,1.4874497723010982,0,0,0
0,23.0,100.0,0,34.51,0.3450870708886891,0,0,0
0,35.0,91.7,0,75.8,0.8418937153684936,0,0,0
0,19.0,65.8,0,50.05,0.5004643291990837,0,0,0
0,18.0,12.07,0,6.0,0.0599595883652084,0,0,0
0,24.0,43.57,0,52.33,0.2987679099068964,0,0,0
0,33.0,100.0,0,0.0,0.0,0,0,0
0,176.0,86.14,0,108.91,1.0891363636363636,0,0,0
0,58.0,99.7,0,103.63,1.5625730365753736,0,0,0
0,87.0,96.0,0,92.79,1.0457297974524953,0,0,0
0,74.0,74.0,0,64.24,0.920016,0,0,0
0,32.0,0.0,0,32.03,0.3202640528105621,0,0,0
0,24.0,64.12,0,44.66,0.4465692111265726,0,0,0
0,24.0,100.0,0,18.56,0.2669913910285455,0,0,0
0,39.0,49.12,0,33.6,0.3544243995693159,0,0,0
0,43.0,87.0,0,73.0,0.9209532627886527,0,0,0
0,24.0,99.0,0,54.53,0.9112079669563896,0,0,0
0,23.0,50.5,0,48.71,0.4933752612505513,0,0,0
0,23.0,87.7,0,56.67,0.3314645082839337,0,0,0
0,18.0,53.84,0,53.85,0.4127034995513395,0,0,0
0,30.0,97.73,0,86.47,0.864749805723553,0,0,0
0,15.0,92.1,0,63.23,0.6322756653697704,0,0,0
0,24.0,2.5,0,4.5,0.0450131926121372,0,0,0
0,23.0,27.6,0,44.67,0.4286766143220173,0,0,0
0,24.0,54.26,0,3.89,0.0389303720722445,0,0,0
0,87.0,6.0,0,31.43,0.314240614334471,0,0,0
0,38.0,95.0,0,96.02,1.640314724615961,0,0,0
0,24.0,53.43,0,9.51,0.0951493793629772,0,0,0
0,110.0,100.0,0,166.54,0.0,0,0,0
0,24.0,93.6,0,49.25,0.4925118612723773,0,0,0
0,24.0,40.99,0,18.17,0.1817011494252873,0,0,0
0,51.0,43.0,0,12.31,0.1231438362182585,0,0,0
0,51.0,100.0,0,0.0,0.0,0,0,0
0,36.0,61.36,0,65.27,0.5345274709051989,0,0,0
0,18.0,15.0,0,3.93,0.0393383646815,0,0,0
0,132.0,20.0,0,29.02,0.4906397306397306,0,0,0
0,108.0,0.0,0,0.0,0.0,0,0,0
0,30.0,88.0,0,56.43,0.5642554105579721,0,0,0
0,0.0,0.0,0,60.0,0.6,0,0,0
0,66.0,100.0,0,0.0,0.0,0,0,0
0,30.0,3.0,0,9.35,0.0934676658907356,0,0,0
0,40.0,92.9,0,98.37,1.5207230944814822,0,0,0
0,24.0,99.8,0,50.77,0.577649034902921,0,0,0
0,54.0,80.0,0,97.39,0.9739488636363636,0,0,0
0,32.0,53.93,0,61.72,0.6172401274656125,0,0,0
0,24.0,25.78,0,20.39,0.2128908850982433,0,0,0
0,24.0,77.0,0,27.16,0.2498543279464402,0,0,0
0,35.0,19.13,0,20.23,0.2023478529502625,0,0,0
0,24.0,84.44,0,71.23,0.71231990094552,0,0,0
0,67.0,21.0,0,13.66,0.1365872187687389,0,0,0
0,70.0,88.0,0,82.19,0.8218769109024856,0,0,0
0,22.0,14.5,0,30.77,0.3077386756493219,0,0,0
0,32.0,63.5,0,55.86,0.5585807750377454,0,0,0
0,18.0,95.0,0,0.0,0.0,0,0,0
0,24.0,96.53,0,52.64,0.5264196193718088,0,0,0
0,36.0,97.0,0,0.0,0.0,0,0,0
0,115.0,12.0,0,28.15,0.4607042253521127,0,0,0
0,24.0,20.14,0,21.17,0.188110174068381,0,0,0
0,24.0,93.55,0,80.07,0.8007201471605067,0,0,0
0,30.0,22.8,0,19.82,0.1981866497670298,0,0,0
0,80.0,100.0,0,98.59,1.780922755902469,0,0,0
0,24.0,42.48,0,14.97,0.140092959712508,0,0,0
0,200.0,56.0,0,47.59,1.1224118257261413,0,0,0
0,70.0,84.0,0,84.26,1.2025083333333333,0,0,0
0,24.0,100.0,0,51.83,0.5151319412808605,0,0,0
0,36.0,5.0,0,0.0,0.0,0,0,0
0,24.0,100.0,0,154.57,1.5457235725027896,0,0,0
0,18.0,35.2,0,22.0,0.2199924863815665,0,0,0
0,55.0,95.01,0,99.82,1.31541829795509,0,0,0
0,24.0,80.36,0,54.1,0.4805507551984228,0,0,0
0,30.0,57.17,0,46.61,0.5024993344967317,0,0,0
0,30.0,73.9,0,47.65,0.4676580985413598,0,0,0
0,18.0,74.63,0,94.38,0.2378643045784934,0,0,0
0,18.0,76.2,0,25.17,0.2516596410631799,0,0,0
0,24.0,98.9,0,82.99,0.8814108240771196,0,0,0
0,35.0,100.0,0,84.69,0.0,0,0,0
0,18.0,22.0,0,0.0,0.0,0,0,0
0,89.0,100.0,0,99.3,0.0,0,0,0
0,42.0,18.66,0,0.0,0.0,0,0,0
0,0.0,0.0,0,44.63,0.4463179989504984,0,0,0
0,178.0,100.0,0,172.81,0.0,0,0,0
0,117.0,43.7,0,32.51,0.4701225225652643,0,0,0
0,0.0,0.0,0,60.0,0.6,0,0,0
0,45.0,95.7,0,92.17,1.3682758620689657,0,0,0
0,24.0,70.17,0,64.71,0.6153666169459799,0,0,0
0,24.0,72.41,0,65.51,0.8256031495550602,0,0,0
0,105.0,81.25,0,76.96,1.3776932515337423,0,0,0
0,42.0,5.3,0,1.52,0.0152247043363994,0,0,0
0,74.0,4.1,0,13.13,0.1313421987170818,0,0,0
0,24.0,11.1,0,19.9,0.1989614220046751,0,0,0
0,24.0,76.95,0,68.49,0.7454656854671349,0,0,0
0,123.0,55.0,0,91.27,0.9347771958969922,0,0,0
0,24.0,76.3,0,67.79,0.5054815203833781,0,0,0
0,24.0,38.0,0,6.59,0.0658774785439479,0,0,0
0,24.0,97.5,0,37.41,0.3741226304458175,0,0,0
0,135.0,74.0,0,71.24,1.3756119980648285,0,0,0
0,111.0,100.0,0,127.35,0.0,0,0,0
0,18.0,88.9,0,68.92,0.4889903329752954,0,0,0
0,28.0,90.0,0,92.51,0.9788478354211784,0,0,0
0,76.0,76.07,0,71.77,2.62854600402955,0,0,0
0,48.0,0.0,0,0.0,0.0,0,0,0
0,30.0,83.19,0,97.52,0.6556513620870361,0,0,0
0,35.0,80.0,0,79.88,0.7987731777493605,0,0,0
0,90.0,31.1,0,13.39,0.1338634237605238,0,0,0
0,24.0,53.41,0,54.97,0.7209644037880891,0,0,0
0,24.0,100.0,0,72.93,0.8235539479664066,0,0,0
0,23.0,90.1,0,49.18,0.3701615958839913,0,0,0
0,66.0,1.79,0,0.01,0.0001372945758671,0,0,0
0,24.0,63.15,0,61.46,0.6145722358608552,0,0,0
0,62.0,75.0,0,68.31,0.683076923076923,0,0,0
0,24.0,83.05,0,86.16,0.861640638025899,0,0,0
0,47.0,16.0,0,15.09,0.1508618845972882,0,0,0
0,24.0,66.12,0,32.93,0.2745004055748101,0,0,0
0,38.0,0.0,0,0.0,0.0,0,0,0
0,24.0,5.4,0,24.77,0.2477186780664255,0,0,0
0,30.0,93.62,0,53.33,0.5332723899658538,0,0,0
0,142.0,99.98,0,384.06,0.7987316107283706,0,0,0
0,36.0,22.26,0,0.0,0.0,0,0,0
0,15.0,73.88,0,20.48,0.2185313310794874,0,0,0
0,35.0,100.0,0,59.82,0.0,0,0,0
0,24.0,99.08,0,0.0,0.0,0,0,0
0,45.0,57.12,0,77.22,0.7722456118941566,0,0,0
0,18.0,89.83,0,62.17,0.6216554022775668,0,0,0
0,24.0,7.8,0,4.04,0.0404366512641498,0,0,0
0,24.0,10.0,0,32.83,0.3282911392405063,0,0,0
0,24.0,99.2,0,74.04,1.0375339596582027,0,0,0
0,24.0,100.0,0,66.37,1.0650609839660137,0,0,0
0,103.0,88.0,0,85.31,1.187373831775701,0,0,0
0,36.0,96.71,0,97.21,1.0097099864960457,0,0,0
0,60.0,57.86,0,59.0,1.2235352862849536,0,0,0
0,6.0,34.0,0,80.41,1.6868851781433414,0,0,0
0,34.0,1.0,0,22.64,0.226384216746977,0,0,0
0,115.0,35.0,0,61.39,0.7924137931034483,0,0,0
0,126.0,95.02,0,154.4,2.65873527905786,0,0,0
0,24.0,89.7,0,69.51,0.9365642366786532,0,0,0
0,23.0,94.0,0,48.66,0.5296062267230196,0,0,0
0,0.0,0.0,0,60.0,0.6,0,0,0
0,60.0,80.0,0,94.19,1.4079560746477084,0,0,0
0,20.0,55.91,0,49.95,0.4995413508424661,0,0,0
0,140.0,65.0,0,207.07,11.97816150330117,0,0,0
0,24.0,98.8,0,89.38,1.63762723402668,0,0,0
0,32.0,96.0,0,96.73,1.1402348622125995,0,0,0
0,24.0,54.55,0,51.94,0.4891519917082748,0,0,0
0,115.0,86.0,0,72.79,1.368291062453059,0,0,0
0,24.0,100.0,0,66.49,0.8781460210407995,0,0,0
0,73.0,30.0,0,30.79,0.3078738282349375,0,0,0
0,89.0,100.0,0,0.0,0.0,0,0,0
0,70.0,0.97,0,2.5,0.0249774662334276,0,0,0
0,60.0,100.0,0,139.95,0.0,0,0,0
0,24.0,99.99,0,83.27,0.8779725733753122,0,0,0
0,24.0,53.0,0,0.0,0.0,0,0,0
0,122.0,96.0,0,100.5,2.438758537014931,0,0,0
0,50.0,66.2,0,62.12,0.6212064965197216,0,0,0
0,28.0,7.2,0,9.99,0.0998784933171324,0,0,0
0,24.0,100.0,0,5.24,0.0523597676609854,0,0,0
0,67.0,79.83,0,61.55,0.6155433932759968,0,0,0
0,120.0,43.6,0,30.02,0.3002257929992899,0,0,0
0,59.0,0.0,0,0.0,0.0,0,0,0
0,24.0,98.0,0,44.93,0.4230372707675966,0,0,0
0,24.0,92.34,0,51.67,0.5156869657178109,0,0,0
0,24.0,96.66,0,40.88,0.4792213385397226,0,0,0
0,30.0,100.0,0,89.54,1.1493431771313989,0,0,0
0,30.0,86.0,0,79.88,0.9188339670468948,0,0,0
0,23.0,0.0,0,4.51,0.0450882382943996,0,0,0
0,30.0,85.3,0,110.98,0.8525815510909484,0,0,0
0,24.0,40.63,0,29.4,0.223674992118261,0,0,0
0,24.0,3.92,0,2.74,0.027394366197183,0,0,0
0,18.0,100.0,0,38.99,0.3899046418157459,0,0,0
0,24.0,8.0,0,0.06,0.0005527915975677,0,0,0
0,24.0,39.0,0,21.43,0.2546449564218634,0,0,0
0,36.0,0.0,0,10.0,0.0999761051373954,0,0,0
0,24.0,67.57,0,42.65,0.4265052135889673,0,0,0
0,30.0,100.0,0,91.52,0.9060378539027062,0,0,0
0,24.0,93.05,0,81.9,0.7354241292584407,0,0,0
0,34.0,95.0,0,108.62,1.0861846153846153,0,0,0
0,24.0,100.0,0,60.04,0.6377492322173942,0,0,0
0,50.0,88.0,0,81.08,0.96330841146027,0,0,0
0,30.0,100.0,0,57.83,0.5824256744728026,0,0,0
0,111.0,3.0,0,10.58,0.1058128078817734,0,0,0
0,30.0,100.0,0,5.65,0.0,0,0,0
0,99.0,0.0,0,62.03,0.6202645758209179,0,0,0
0,24.0,74.41,0,42.18,0.4689164180231899,0,0,0
0,24.0,98.65,0,0.0,0.0,0,0,0
0,24.0,100.0,0,76.46,0.9344663557012884,0,0,0
0,137.0,99.5,0,99.89,0.8793544004916388,0,0,0
0,24.0,100.0,0,124.98,1.249751843448667,0,0,0
0,24.0,98.22,0,44.66,0.4611231218833856,0,0,0
0,24.0,77.0,0,46.18,0.4485700059401097,0,0,0
0,48.0,98.0,0,23.55,0.2355114515629836,0,0,0
0,24.0,24.5,0,25.1,0.2244226116284184,0,0,0
0,24.0,82.72,0,40.4,0.4129870286358077,0,0,0
0,18.0,0.0,0,69.68,0.696766291033807,0,0,0
0,24.0,99.5,0,75.38,0.7638896378179204,0,0,0
0,24.0,20.03,0,36.99,0.4649275313863488,0,0,0
0,18.0,96.0,0,94.93,0.7534674592287761,0,0,0
0,24.0,22.64,0,42080.0,0.1763177742395039,0,0,0
0,60.0,0.0,0,0.0,0.0,0,0,0
0,36.0,59.88,0,52.27,0.7697647551961395,0,0,0
0,24.0,40.21,0,39.02,0.3375790915913331,0,0,0
0,24.0,0.1,0,14.31,0.1430856363731711,0,0,0
0,36.0,87.3,0,58.32,0.5832185686653771,0,0,0
0,27.0,5.0,0,29.91,0.2991106779557775,0,0,0
0,30.0,100.0,0,2.54,0.0058039328860136,0,0,0
0,18.0,97.1,0,84.64,0.8464241785274995,0,0,0
0,18.0,100.0,0,19.68,0.1968290119131044,0,0,0
0,35.0,10.05,0,3.55,0.0354538652268959,0,0,0
0,39.0,91.8,0,78.27,0.8838514517218096,0,0,0
0,17.0,50.15,0,49.12,0.8914251470908694,0,0,0
0,30.0,55.02,0,73.73,0.4938085327783559,0,0,0
0,36.0,9.2,0,22.82,0.2281977246366081,0,0,0
0,36.0,16.22,0,12.78,0.1277997128499641,0,0,0
0,24.0,73.0,0,46.43,0.3797789862864985,0,0,0
0,24.0,0.0,0,0.0,0.0,0,0,0
0,49.0,95.0,0,90.17,0.9016982945846832,0,0,0
0,106.0,82.9,0,87.64,0.8763528082965396,0,0,0
0,30.0,53.21,0,0.0,0.0,0,0,0
0,38.0,68.0,0,55.2,0.4708849408731715,0,0,0
0,24.0,93.07,0,49.83,0.4377651505412284,0,0,0
0,24.0,17.36,0,38.45,0.3634685042154143,0,0,0
0,0.0,0.0,0,45.01,0.4501044759705268,0,0,0
0,18.0,53.49,0,32.13,0.3213316940850458,0,0,0
0,56.0,14.3,0,15.53,0.1552660537679342,0,0,0
0,129.0,77.0,0,82.83,0.8282749887667987,0,0,0
0,24.0,85.5,0,36.31,0.3630534573628348,0,0,0
0,69.0,2.31,0,0.16,0.001592896708356,0,0,0
0,36.0,98.3,0,79.87,0.8754455445544554,0,0,0
0,18.0,53.14,0,38.47,0.3846815341397694,0,0,0
0,30.0,100.0,0,86.67,0.3765289948260908,0,0,0
0,30.0,14.04,0,14.85,0.148522012828563,0,0,0
0,24.0,11.57,0,13.87,0.1387186356049874,0,0,0
0,83.0,100.0,0,100.0,0.0,0,0,0
0,24.0,68.23,0,29.31,0.2931063199777921,0,0,0
0,24.0,99.98,0,65.27,0.8624896238005114,0,0,0
0,78.0,64.0,0,38.74,0.3874378352978032,0,0,0
0,24.0,64.5,0,17.51,0.1751095751854349,0,0,0
0,36.0,0.0,0,0.0,0.0,0,0,0
0,24.0,51.81,0,48.69,0.4868818619678703,0,0,0
0,63.0,75.0,0,62.85,0.6285265369507628,0,0,0
0,25.0,71.75,0,36.22,0.362231096225686,0,0,0
0,54.0,18.56,0,12.0,0.12,0,0,0
0,64.0,2.0,0,0.32,0.0032209879752719,0,0,0
0,30.0,100.0,0,98.02,1.11037734257713,0,0,0
0,69.0,97.0,0,98.48,0.9848090815273478,0,0,0
0,30.0,63.91,0,60.11,0.3560028603847984,0,0,0
0,24.0,18.9,0,19.62,0.1341661308594348,0,0,0
0,24.0,90.57,0,52.11,0.4630348935068298,0,0,0
0,84.0,84.0,0,79.98,1.4739262820512822,0,0,0
0,30.0,100.0,0,96.96,0.8107888866355709,0,0,0
0,24.0,97.26,0,51.2,0.8586084077455604,0,0,0
0,60.0,75.15,0,37.39,0.3739073426573426,0,0,0
0,74.0,100.0,0,188.03,0.0,0,0,0
0,28.0,87.1,0,103.31,0.7524235485458709,0,0,0
0,26.0,53.15,0,48.98,0.4898029726927065,0,0,0
0,88.0,23.67,0,9.56,0.0955687687166355,0,0,0
0,24.0,97.25,0,0.0,0.0,0,0,0
0,18.0,93.0,0,46.39,0.4639237988251538,0,0,0
0,30.0,97.13,0,93.21,0.9320586789475046,0,0,0
0,24.0,96.46,0,0.0,0.0,0,0,0
0,133.0,42.47,0,27.36,0.273566092210614,0,0,0
0,24.0,100.0,0,75.22,0.752249675474687,0,0,0
0,23.0,99.9,0,72.35,0.728412633502042,0,0,0
0,24.0,1.7,0,1.7,0.0170173833485818,0,0,0
0,24.0,0.0,0,0.78,0.0078265185354865,0,0,0
0,12.0,25.93,0,55.07,0.550705467372134,0,0,0
0,25.0,35.0,0,46.62,0.5786429608127721,0,0,0
0,30.0,58.35,0,43.01,0.430059091911722,0,0,0
0,54.0,80.69,0,72.35,1.854266901173016,0,0,0
0,24.0,13.6,0,5.4,0.0540212342402123,0,0,0
0,18.0,83.0,0,0.0,0.0,0,0,0
0,24.0,94.37,0,49.01,0.5003313542244282,0,0,0
0,24.0,43.45,0,62.41,0.6330613464499967,0,0,0
0,24.0,100.0,0,69.25,0.6924982911825017,0,0,0
0,33.0,0.0,0,5.85,0.0585470890200669,0,0,0
0,83.0,91.0,0,77.75,1.053467215928596,0,0,0
0,67.0,95.6,0,78.83,1.199507695087113,0,0,0
0,24.0,90.05,0,69.95,0.699511666986207,0,0,0
0,24.0,40.0,0,30.52,0.2941551234128545,0,0,0
0,30.0,100.0,0,96.46,0.8107106222642008,0,0,0
0,53.0,0.0,0,0.0,0.0,0,0,0
0,24.0,0.8,0,1.12,0.0111723815853286,0,0,0
0,119.0,62.16,0,84.23,0.8422860185185185,0,0,0
0,36.0,100.0,0,100.0,0.0,0,0,0
0,2.0,11.0,0,58.7,0.5869773762890719,0,0,0
0,18.0,0.0,0,3.69,0.0369094770679065,0,0,0
0,24.0,14.6,0,15.52,0.0860220270729222,0,0,0
0,86.0,100.0,0,100.0,0.0,0,0,0
0,24.0,95.0,0,101.74,1.017403136861706,0,0,0
0,36.0,64.2,0,44.65,0.69423180782868,0,0,0
0,24.0,98.89,0,56.16,0.5616313716774207,0,0,0
0,60.0,42.11,0,32.23,0.3222614788312463,0,0,0
0,47.0,48.8,0,28.73,0.2872654867256637,0,0,0
0,45.0,100.0,0,0.0,0.0,0,0,0
0,47.0,88.0,0,62.31,0.7405057471264368,0,0,0
0,24.0,84.32,0,68.3,0.9642438452520516,0,0,0
0,60.0,0.1,0,0.0,0.0,0,0,0
0,11.0,87.33,0,20.54,0.2092391885247653,0,0,0
0,30.0,58.0,0,46.93,0.4693113417697521,0,0,0
0,18.0,61.0,0,0.0,0.0,0,0,0
0,70.0,34.25,0,19.32,0.1931933655982501,0,0,0
0,30.0,23.01,0,16.0,0.16,0,0,0
0,36.0,100.0,0,104.63,0.0,0,0,0
0,24.0,54.56,0,45.02,0.4502057433023989,0,0,0
0,24.0,78.7,0,80.08,0.80078308706922,0,0,0
0,24.0,26.43,0,53.5,0.4512024363776385,0,0,0
0,18.0,87.0,0,33.2,0.3320473959768531,0,0,0
0,24.0,90.01,0,67.09,0.7784315875394417,0,0,0
0,124.0,53.54,0,60.47,0.6046722980351267,0,0,0
0,40.0,0.0,0,0.0,0.0,0,0,0
0,24.0,14.53,0,36.35,0.3581320203108171,0,0,0
0,54.0,6.0,0,7.5,0.075,0,0,0
0,30.0,81.49,0,95.31,0.8735172648551393,0,0,0
0,60.0,4.31,0,2.18,0.0218135886406954,0,0,0
0,36.0,58.4,0,32.65,0.326520512693621,0,0,0
0,24.0,100.0,0,82.51,0.838900606947613,0,0,0
0,24.0,100.0,0,93.3,0.9953901818019388,0,0,0
0,24.0,27.6,0,50.74,0.450132050882838,0,0,0
0,24.0,38.26,0,21.92,0.192324903787826,0,0,0
0,18.0,98.52,0,109.5,1.0621153911535717,0,0,0
