project_id,snapshot_id,project_name,sector,ministry,implementing_agency,state,contract_type,terrain_type,original_cost_cr,revised_cost_cr,expenditure_cr,physical_progress_pct,financial_progress_pct,original_start_date,original_completion_date,revised_completion_date,as_of_date,actual_completion_date,final_cost_cr,target_delay_months,target_is_delayed,target_cost_overrun_pct,target_is_cost_overrun
PRJ-SYN-0716,SNAP-PRJ-SYN-0716-Q2,Uttar Pradesh Metro Line 96 Underground Section,Metro Rail,Ministry of Housing and Urban Affairs (MoHUA),UP Metro Rail Corp (UPMRC),Uttar Pradesh,EPC,Plains,1438.37,1438.37,816.42,51.06,56.76,2021-03-14,2025-11-12,2025-11-12,2023-07-14,2025-11-15,1467.57,0.1,0,2.03,0
PRJ-SYN-0717,SNAP-PRJ-SYN-0717-Q1,Uttar Pradesh Metro Line 41 Underground Section,Metro Rail,Ministry of Housing and Urban Affairs (MoHUA),Mumbai Metropolitan Region Development Authority (MMRDA),Uttar Pradesh,EPC,Plains,8100.37,8100.37,1768.31,22.84,21.83,2022-11-21,2029-11-20,2029-11-20,2024-04-15,2029-11-29,8206.48,0.3,0,1.31,0
PRJ-SYN-0717,SNAP-PRJ-SYN-0717-Q2,Uttar Pradesh Metro Line 41 Underground Section,Metro Rail,Ministry of Housing and Urban Affairs (MoHUA),Mumbai Metropolitan Region Development Authority (MMRDA),Uttar Pradesh,EPC,Plains,8100.37,8100.37,5784.47,67.46,71.41,2022-11-21,2029-11-20,2029-11-20,2027-06-09,2029-11-29,8206.48,0.3,0,1.31,0
PRJ-SYN-0717,SNAP-PRJ-SYN-0717-Q3,Uttar Pradesh Metro Line 41 Underground Section,Metro Rail,Ministry of Housing and Urban Affairs (MoHUA),Mumbai Metropolitan Region Development Authority (MMRDA),Uttar Pradesh,EPC,Plains,8100.37,8100.37,7425.61,87.89,91.67,2022-11-21,2029-11-20,2029-11-20,2029-03-10,2029-11-29,8206.48,0.3,0,1.31,0
PRJ-SYN-0718,SNAP-PRJ-SYN-0718-Q1,765kV High Voltage Transmission Substation,Power & Renewable Energy,Ministry of Power / MNRE,Power Grid Corporation (PGCIL),Tamil Nadu,Turnkey,Plains,2517.14,2517.14,1418.16,52.47,56.34,2023-07-23,2026-12-21,2026-12-21,2025-04-06,2027-03-13,2520.66,2.7,0,0.14,0
PRJ-SYN-0718,SNAP-PRJ-SYN-0718-Q2,765kV High Voltage Transmission Substation,Power & Renewable Energy,Ministry of Power / MNRE,Power Grid Corporation (PGCIL),Tamil Nadu,Turnkey,Plains,2517.14,2517.14,1956.07,79.72,77.71,2023-07-23,2026-12-21,2026-12-21,2026-04-16,2027-03-13,2520.66,2.7,0,0.14,0
PRJ-SYN-0718,SNAP-PRJ-SYN-0718-Q3,765kV High Voltage Transmission Substation,Power & Renewable Energy,Ministry of Power / MNRE,Power Grid Corporation (PGCIL),Tamil Nadu,Turnkey,Plains,2517.14,2517.14,2127.74,84.39,84.53,2023-07-23,2026-12-21,2026-12-21,2026-08-19,2027-03-13,2520.66,2.7,0,0.14,0
PRJ-SYN-0719,SNAP-PRJ-SYN-0719-Q1,Kerala Express Highway Corridor Phase I,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Kerala,HAM,Plains,6622.91,6951.39,1231.79,19.39,17.72,2019-08-12,2023-03-12,2023-03-12,2020-04-29,2023-05-14,6648.74,2.1,0,0.39,0
PRJ-SYN-0719,SNAP-PRJ-SYN-0719-Q2,Kerala Express Highway Corridor Phase I,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Kerala,HAM,Plains,6622.91,6622.91,4645.97,64.84,70.15,2019-08-12,2023-03-12,2023-03-12,2021-12-09,2023-05-14,6648.74,2.1,0,0.39,0
PRJ-SYN-0719,SNAP-PRJ-SYN-0719-Q3,Kerala Express Highway Corridor Phase I,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Kerala,HAM,Plains,6622.91,6622.91,4959.9,72.43,74.89,2019-08-12,2023-03-12,2023-03-12,2022-06-24,2023-05-14,6648.74,2.1,0,0.39,0
PRJ-SYN-0719,SNAP-PRJ-SYN-0719-Q4,Kerala Express Highway Corridor Phase I,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Kerala,HAM,Plains,6622.91,6622.91,5981.81,88.51,90.32,2019-08-12,2023-03-12,2023-03-12,2022-11-01,2023-05-14,6648.74,2.1,0,0.39,0
PRJ-SYN-0720,SNAP-PRJ-SYN-0720-Q1,Border Road Strategic Connectivity Link 60,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Gujarat,EPC,Plains,145.69,145.69,48.54,35.43,33.32,2020-03-18,2023-03-18,2023-03-18,2021-04-05,2023-04-29,157.48,1.4,0,8.09,0
PRJ-SYN-0720,SNAP-PRJ-SYN-0720-Q2,Border Road Strategic Connectivity Link 60,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Gujarat,EPC,Plains,145.69,145.69,119.32,76.38,81.9,2020-03-18,2023-03-18,2023-05-16,2022-08-11,2023-04-29,157.48,1.4,0,8.09,0
PRJ-SYN-0721,SNAP-PRJ-SYN-0721-Q1,NH-53 4/6-Laning Bypass & Viaduct,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Gujarat,HAM,Plains,7164.69,7164.69,2451.76,32.94,34.22,2019-02-11,2023-02-11,2023-02-11,2020-07-06,2023-02-14,7167.56,0.1,0,0.04,0
PRJ-SYN-0721,SNAP-PRJ-SYN-0721-Q2,NH-53 4/6-Laning Bypass & Viaduct,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Gujarat,HAM,Plains,7164.69,7164.69,4692.16,68.29,65.49,2019-02-11,2023-02-11,2023-02-11,2021-09-17,2023-02-14,7167.56,0.1,0,0.04,0
PRJ-SYN-0721,SNAP-PRJ-SYN-0721-Q3,NH-53 4/6-Laning Bypass & Viaduct,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Gujarat,HAM,Plains,7164.69,7164.69,5721.72,77.54,79.86,2019-02-11,2023-02-11,2023-02-11,2022-04-24,2023-02-14,7167.56,0.1,0,0.04,0
PRJ-SYN-0721,SNAP-PRJ-SYN-0721-Q4,NH-53 4/6-Laning Bypass & Viaduct,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Gujarat,HAM,Plains,7164.69,7164.69,6423.86,91.32,89.66,2019-02-11,2023-02-11,2023-02-11,2022-09-17,2023-02-14,7167.56,0.1,0,0.04,0
PRJ-SYN-0722,SNAP-PRJ-SYN-0722-Q1,Freight Corridor Feeder Line 26,Railways,Ministry of Railways (MoR),Dedicated Freight Corridor Corp (DFCCIL),West Bengal,Item Rate,Coastal,2043.0,2043.0,997.39,51.13,48.82,2020-12-12,2027-01-11,2027-01-11,2023-12-27,2027-01-11,2128.6,0.0,0,4.19,0
PRJ-SYN-0722,SNAP-PRJ-SYN-0722-Q2,Freight Corridor Feeder Line 26,Railways,Ministry of Railways (MoR),Dedicated Freight Corridor Corp (DFCCIL),West Bengal,Item Rate,Coastal,2043.0,2043.0,1653.6,79.39,80.94,2020-12-12,2027-01-11,2027-04-16,2025-10-24,2027-01-11,2128.6,0.0,0,4.19,0
PRJ-SYN-0722,SNAP-PRJ-SYN-0722-Q3,Freight Corridor Feeder Line 26,Railways,Ministry of Railways (MoR),Dedicated Freight Corridor Corp (DFCCIL),West Bengal,Item Rate,Coastal,2043.0,2043.0,1773.73,89.14,86.82,2020-12-12,2027-01-11,2027-01-11,2026-06-03,2027-01-11,2128.6,0.0,0,4.19,0
PRJ-SYN-0723,SNAP-PRJ-SYN-0723-Q1,Underground Sewerage System & 100 MLD STP,Urban Water & Sanitation,Ministry of Housing and Urban Affairs (MoHUA),Karnataka Urban Infra Dev (KUIDFC),Odisha,HAM,Coastal,225.56,225.56,52.08,18.54,23.09,2021-03-18,2023-11-17,2023-11-17,2021-09-28,2024-03-26,238.17,4.3,1,5.59,0
PRJ-SYN-0723,SNAP-PRJ-SYN-0723-Q2,Underground Sewerage System & 100 MLD STP,Urban Water & Sanitation,Ministry of Housing and Urban Affairs (MoHUA),Karnataka Urban Infra Dev (KUIDFC),Odisha,HAM,Coastal,225.56,225.56,149.05,61.12,66.08,2021-03-18,2023-11-17,2024-01-22,2022-12-11,2024-03-26,238.17,4.3,1,5.59,0
PRJ-SYN-0723,SNAP-PRJ-SYN-0723-Q3,Underground Sewerage System & 100 MLD STP,Urban Water & Sanitation,Ministry of Housing and Urban Affairs (MoHUA),Karnataka Urban Infra Dev (KUIDFC),Odisha,HAM,Coastal,225.56,225.56,172.91,75.45,76.66,2021-03-18,2023-11-17,2023-11-17,2023-05-06,2024-03-26,238.17,4.3,1,5.59,0
PRJ-SYN-0723,SNAP-PRJ-SYN-0723-Q4,Underground Sewerage System & 100 MLD STP,Urban Water & Sanitation,Ministry of Housing and Urban Affairs (MoHUA),Karnataka Urban Infra Dev (KUIDFC),Odisha,HAM,Coastal,225.56,225.56,201.97,85.53,89.54,2021-03-18,2023-11-17,2023-11-17,2023-08-11,2024-03-26,238.17,4.3,1,5.59,0
PRJ-SYN-0724,SNAP-PRJ-SYN-0724-Q1,Bihar Rail Doubling & Third Line Section,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Bihar,Item Rate,Plains,154.46,154.46,41.92,23.53,27.14,2021-05-06,2023-11-05,2023-11-05,2021-11-04,2023-11-05,158.0,0.0,0,2.29,0
PRJ-SYN-0724,SNAP-PRJ-SYN-0724-Q2,Bihar Rail Doubling & Third Line Section,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Bihar,Item Rate,Plains,154.46,154.46,54.45,32.03,35.25,2021-05-06,2023-11-05,2023-11-05,2022-03-21,2023-11-05,158.0,0.0,0,2.29,0
PRJ-SYN-0724,SNAP-PRJ-SYN-0724-Q3,Bihar Rail Doubling & Third Line Section,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Bihar,Item Rate,Plains,154.46,154.46,102.42,63.76,66.31,2021-05-06,2023-11-05,2024-01-29,2022-12-20,2023-11-05,158.0,0.0,0,2.29,0
PRJ-SYN-0724,SNAP-PRJ-SYN-0724-Q4,Bihar Rail Doubling & Third Line Section,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Bihar,Item Rate,Plains,154.46,154.46,154.57,94.98,100.07,2021-05-06,2023-11-05,2023-11-05,2023-08-05,2023-11-05,158.0,0.0,0,2.29,0
PRJ-SYN-0725,SNAP-PRJ-SYN-0725-Q1,Jharkhand Port Modernization & Coastal Connectivity,Ports & Shipping,"Ministry of Ports, Shipping and Waterways (MoPSW)",Jawaharlal Nehru Port Trust (JNPT),Jharkhand,HAM,Plains,2294.97,2294.97,532.89,25.27,23.22,2021-08-04,2025-03-04,2025-03-04,2022-04-22,2025-04-09,2316.08,1.2,0,0.92,0
PRJ-SYN-0725,SNAP-PRJ-SYN-0725-Q2,Jharkhand Port Modernization & Coastal Connectivity,Ports & Shipping,"Ministry of Ports, Shipping and Waterways (MoPSW)",Jawaharlal Nehru Port Trust (JNPT),Jharkhand,HAM,Plains,2294.97,2294.97,906.97,37.49,39.52,2021-08-04,2025-03-04,2025-03-04,2022-11-05,2025-04-09,2316.08,1.2,0,0.92,0
PRJ-SYN-0725,SNAP-PRJ-SYN-0725-Q3,Jharkhand Port Modernization & Coastal Connectivity,Ports & Shipping,"Ministry of Ports, Shipping and Waterways (MoPSW)",Jawaharlal Nehru Port Trust (JNPT),Jharkhand,HAM,Plains,2294.97,2294.97,1046.74,46.17,45.61,2021-08-04,2025-03-04,2025-03-04,2023-05-20,2025-04-09,2316.08,1.2,0,0.92,0
PRJ-SYN-0725,SNAP-PRJ-SYN-0725-Q4,Jharkhand Port Modernization & Coastal Connectivity,Ports & Shipping,"Ministry of Ports, Shipping and Waterways (MoPSW)",Jawaharlal Nehru Port Trust (JNPT),Jharkhand,HAM,Plains,2294.97,2294.97,1943.84,81.33,84.7,2021-08-04,2025-03-04,2025-06-06,2024-06-16,2025-04-09,2316.08,1.2,0,0.92,0
PRJ-SYN-0726,SNAP-PRJ-SYN-0726-Q1,765kV High Voltage Transmission Substation,Power & Renewable Energy,Ministry of Power / MNRE,Power Grid Corporation (PGCIL),Karnataka,HAM,Plains,848.96,848.96,174.89,19.32,20.6,2020-10-22,2025-04-22,2025-04-22,2021-09-15,2025-05-25,850.32,1.1,0,0.16,0
PRJ-SYN-0726,SNAP-PRJ-SYN-0726-Q2,765kV High Voltage Transmission Substation,Power & Renewable Energy,Ministry of Power / MNRE,Power Grid Corporation (PGCIL),Karnataka,HAM,Plains,848.96,848.96,326.17,34.61,38.42,2020-10-22,2025-04-22,2025-04-22,2022-05-20,2025-05-25,850.32,1.1,0,0.16,0
PRJ-SYN-0726,SNAP-PRJ-SYN-0726-Q3,765kV High Voltage Transmission Substation,Power & Renewable Energy,Ministry of Power / MNRE,Power Grid Corporation (PGCIL),Karnataka,HAM,Plains,848.96,848.96,416.33,48.71,49.04,2020-10-22,2025-04-22,2025-04-22,2023-01-21,2025-05-25,850.32,1.1,0,0.16,0
PRJ-SYN-0726,SNAP-PRJ-SYN-0726-Q4,765kV High Voltage Transmission Substation,Power & Renewable Energy,Ministry of Power / MNRE,Power Grid Corporation (PGCIL),Karnataka,HAM,Plains,848.96,848.96,728.58,80.28,85.82,2020-10-22,2025-04-22,2025-04-22,2024-05-28,2025-05-25,850.32,1.1,0,0.16,0
PRJ-SYN-0727,SNAP-PRJ-SYN-0727-Q1,Madhya Pradesh Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Madhya Pradesh,HAM,Hilly/Mountainous,1164.83,1164.83,304.6,25.05,26.15,2023-02-11,2028-10-11,2028-11-23,2024-03-30,2028-11-16,1225.98,1.2,0,5.25,0
PRJ-SYN-0727,SNAP-PRJ-SYN-0727-Q2,Madhya Pradesh Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Madhya Pradesh,HAM,Hilly/Mountainous,1164.83,1164.83,622.95,53.97,53.48,2023-02-11,2028-10-11,2028-10-11,2025-12-11,2028-11-16,1225.98,1.2,0,5.25,0
PRJ-SYN-0728,SNAP-PRJ-SYN-0728-Q1,Punjab Economic Corridor Pkg 51,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Punjab,Item Rate,Plains,860.62,860.62,399.16,47.65,46.38,2018-02-15,2020-05-16,2020-08-24,2019-04-01,2020-05-16,904.94,0.0,0,5.15,0
PRJ-SYN-0728,SNAP-PRJ-SYN-0728-Q2,Punjab Economic Corridor Pkg 51,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Punjab,Item Rate,Plains,860.62,860.62,532.72,56.14,61.9,2018-02-15,2020-05-16,2020-05-16,2019-08-03,2020-05-16,904.94,0.0,0,5.15,0
PRJ-SYN-0728,SNAP-PRJ-SYN-0728-Q3,Punjab Economic Corridor Pkg 51,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Punjab,Item Rate,Plains,860.62,860.62,658.98,78.43,76.57,2018-02-15,2020-05-16,2020-05-16,2019-12-04,2020-05-16,904.94,0.0,0,5.15,0
PRJ-SYN-0728,SNAP-PRJ-SYN-0728-Q4,Punjab Economic Corridor Pkg 51,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Punjab,Item Rate,Plains,860.62,860.62,819.05,98.0,95.17,2018-02-15,2020-05-16,2020-05-16,2020-02-24,2020-05-16,904.94,0.0,0,5.15,0
PRJ-SYN-0729,SNAP-PRJ-SYN-0729-Q1,West Bengal Express Highway Corridor Phase III,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,West Bengal,HAM,Hilly/Mountainous,1498.01,1498.01,259.46,14.13,17.32,2022-08-11,2026-06-11,2026-06-11,2023-05-18,2027-03-30,1839.11,9.6,1,22.77,1
PRJ-SYN-0729,SNAP-PRJ-SYN-0729-Q2,West Bengal Express Highway Corridor Phase III,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,West Bengal,HAM,Hilly/Mountainous,1498.01,1498.01,542.58,27.19,36.22,2022-08-11,2026-06-11,2026-08-15,2023-12-14,2027-03-30,1839.11,9.6,1,22.77,1
PRJ-SYN-0729,SNAP-PRJ-SYN-0729-Q3,West Bengal Express Highway Corridor Phase III,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,West Bengal,HAM,Hilly/Mountainous,1498.01,1679.0,1379.97,71.13,82.19,2022-08-11,2026-06-11,2026-11-17,2025-09-04,2027-03-30,1839.11,9.6,1,22.77,1
PRJ-SYN-0729,SNAP-PRJ-SYN-0729-Q4,West Bengal Express Highway Corridor Phase III,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,West Bengal,HAM,Hilly/Mountainous,1498.01,1717.23,1615.57,83.33,94.08,2022-08-11,2026-06-11,2027-03-05,2026-01-22,2027-03-30,1839.11,9.6,1,22.77,1
PRJ-SYN-0730,SNAP-PRJ-SYN-0730-Q1,Freight Corridor Feeder Line 17,Railways,Ministry of Railways (MoR),Dedicated Freight Corridor Corp (DFCCIL),Telangana,HAM,Plains,6538.46,6538.46,3322.85,51.22,50.82,2022-10-13,2026-12-12,2026-12-12,2024-11-11,2027-02-16,6639.15,2.2,0,1.54,0
PRJ-SYN-0730,SNAP-PRJ-SYN-0730-Q2,Freight Corridor Feeder Line 17,Railways,Ministry of Railways (MoR),Dedicated Freight Corridor Corp (DFCCIL),Telangana,HAM,Plains,6538.46,6538.46,4187.23,61.56,64.04,2022-10-13,2026-12-12,2026-12-12,2025-06-28,2027-02-16,6639.15,2.2,0,1.54,0
PRJ-SYN-0731,SNAP-PRJ-SYN-0731-Q1,NH-21 4/6-Laning Bypass & Viaduct,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Jammu & Kashmir,HAM,Coastal,447.85,457.71,59.46,5.0,12.99,2019-03-13,2020-12-11,2020-12-11,2019-07-18,2022-07-21,553.05,19.3,1,23.49,1
PRJ-SYN-0731,SNAP-PRJ-SYN-0731-Q2,NH-21 4/6-Laning Bypass & Viaduct,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Jammu & Kashmir,HAM,Coastal,447.85,467.72,53.83,5.0,11.51,2019-03-13,2020-12-11,2021-03-31,2019-10-22,2022-07-21,553.05,19.3,1,23.49,1
PRJ-SYN-0731,SNAP-PRJ-SYN-0731-Q3,NH-21 4/6-Laning Bypass & Viaduct,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Jammu & Kashmir,HAM,Coastal,447.85,447.85,88.99,11.18,19.87,2019-03-13,2020-12-11,2021-06-01,2020-01-26,2022-07-21,553.05,19.3,1,23.49,1
PRJ-SYN-0732,SNAP-PRJ-SYN-0732-Q1,Underground Sewerage System & 100 MLD STP,Urban Water & Sanitation,Ministry of Housing and Urban Affairs (MoHUA),Karnataka Urban Infra Dev (KUIDFC),Gujarat,EPC,Plains,253.16,253.16,56.94,18.97,22.49,2022-03-12,2024-10-10,2024-11-21,2022-09-16,2024-12-31,255.87,2.7,0,1.07,0
PRJ-SYN-0732,SNAP-PRJ-SYN-0732-Q2,Underground Sewerage System & 100 MLD STP,Urban Water & Sanitation,Ministry of Housing and Urban Affairs (MoHUA),Karnataka Urban Infra Dev (KUIDFC),Gujarat,EPC,Plains,253.16,253.16,89.75,32.68,35.45,2022-03-12,2024-10-10,2024-10-10,2023-02-05,2024-12-31,255.87,2.7,0,1.07,0
PRJ-SYN-0732,SNAP-PRJ-SYN-0732-Q3,Underground Sewerage System & 100 MLD STP,Urban Water & Sanitation,Ministry of Housing and Urban Affairs (MoHUA),Karnataka Urban Infra Dev (KUIDFC),Gujarat,EPC,Plains,253.16,263.47,121.88,46.46,46.26,2022-03-12,2024-10-10,2024-10-10,2023-06-26,2024-12-31,255.87,2.7,0,1.07,0
PRJ-SYN-0732,SNAP-PRJ-SYN-0732-Q4,Underground Sewerage System & 100 MLD STP,Urban Water & Sanitation,Ministry of Housing and Urban Affairs (MoHUA),Karnataka Urban Infra Dev (KUIDFC),Gujarat,EPC,Plains,253.16,253.16,178.15,66.02,70.37,2022-03-12,2024-10-10,2024-10-10,2023-11-15,2024-12-31,255.87,2.7,0,1.07,0
PRJ-SYN-0733,SNAP-PRJ-SYN-0733-Q1,Border Road Strategic Connectivity Link 44,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Uttar Pradesh,Turnkey,Hilly/Mountainous,2876.81,2876.81,669.43,20.15,23.27,2022-07-03,2026-07-03,2026-10-13,2023-11-26,2027-10-02,3247.06,15.0,1,12.87,1
PRJ-SYN-0733,SNAP-PRJ-SYN-0733-Q2,Border Road Strategic Connectivity Link 44,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Uttar Pradesh,Turnkey,Hilly/Mountainous,2876.81,2997.02,1366.64,34.62,45.6,2022-07-03,2026-07-03,2026-07-03,2024-07-02,2027-10-02,3247.06,15.0,1,12.87,1
PRJ-SYN-0733,SNAP-PRJ-SYN-0733-Q3,Border Road Strategic Connectivity Link 44,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Uttar Pradesh,Turnkey,Hilly/Mountainous,2876.81,3171.71,2510.09,73.95,79.14,2022-07-03,2026-07-03,2026-07-03,2025-09-13,2027-10-02,3247.06,15.0,1,12.87,1
PRJ-SYN-0734,SNAP-PRJ-SYN-0734-Q1,Border Road Strategic Connectivity Link 15,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Gujarat,BOT,Plains,363.5,378.92,114.7,27.63,30.27,2020-08-22,2023-06-22,2023-08-28,2021-08-19,2024-03-15,434.6,8.8,1,19.56,1
PRJ-SYN-0734,SNAP-PRJ-SYN-0734-Q2,Border Road Strategic Connectivity Link 15,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Gujarat,BOT,Plains,363.5,412.21,358.71,82.72,87.02,2020-08-22,2023-06-22,2024-01-12,2023-03-11,2024-03-15,434.6,8.8,1,19.56,1
PRJ-SYN-0735,SNAP-PRJ-SYN-0735-Q1,Bihar Express Highway Corridor Phase III,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Bihar,EPC,Plains,1257.47,1257.47,429.8,37.09,34.18,2018-08-10,2021-10-09,2021-10-09,2019-09-18,2021-10-09,1262.63,0.0,0,0.41,0
PRJ-SYN-0735,SNAP-PRJ-SYN-0735-Q2,Bihar Express Highway Corridor Phase III,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Bihar,EPC,Plains,1257.47,1257.47,724.93,54.21,57.65,2018-08-10,2021-10-09,2022-01-20,2020-03-10,2021-10-09,1262.63,0.0,0,0.41,0
PRJ-SYN-0736,SNAP-PRJ-SYN-0736-Q1,Border Road Strategic Connectivity Link 82,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Jharkhand,EPC,Plains,658.57,658.57,162.4,18.73,24.66,2022-02-02,2024-01-03,2024-01-03,2022-06-22,2024-03-25,676.61,2.7,0,2.74,0
PRJ-SYN-0736,SNAP-PRJ-SYN-0736-Q2,Border Road Strategic Connectivity Link 82,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Jharkhand,EPC,Plains,658.57,658.57,270.8,40.46,41.12,2022-02-02,2024-01-03,2024-01-03,2022-10-05,2024-03-25,676.61,2.7,0,2.74,0
PRJ-SYN-0736,SNAP-PRJ-SYN-0736-Q3,Border Road Strategic Connectivity Link 82,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Jharkhand,EPC,Plains,658.57,658.57,427.41,66.4,64.9,2022-02-02,2024-01-03,2024-04-02,2023-05-03,2024-03-25,676.61,2.7,0,2.74,0
PRJ-SYN-0736,SNAP-PRJ-SYN-0736-Q4,Border Road Strategic Connectivity Link 82,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Jharkhand,EPC,Plains,658.57,690.38,559.62,80.4,81.06,2022-02-02,2024-01-03,2024-01-03,2023-08-16,2024-03-25,676.61,2.7,0,2.74,0
PRJ-SYN-0737,SNAP-PRJ-SYN-0737-Q1,Border Road Strategic Connectivity Link 55,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Bihar,HAM,Plains,162.49,162.49,38.01,19.12,23.39,2022-02-25,2024-03-26,2024-03-26,2022-07-27,2024-03-26,163.61,0.0,0,0.69,0
PRJ-SYN-0737,SNAP-PRJ-SYN-0737-Q2,Border Road Strategic Connectivity Link 55,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Bihar,HAM,Plains,162.49,162.49,106.11,65.44,65.3,2022-02-25,2024-03-26,2024-03-26,2023-07-04,2024-03-26,163.61,0.0,0,0.69,0
PRJ-SYN-0737,SNAP-PRJ-SYN-0737-Q3,Border Road Strategic Connectivity Link 55,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Bihar,HAM,Plains,162.49,162.49,129.72,75.91,79.83,2022-02-25,2024-03-26,2024-03-26,2023-10-26,2024-03-26,163.61,0.0,0,0.69,0
PRJ-SYN-0737,SNAP-PRJ-SYN-0737-Q4,Border Road Strategic Connectivity Link 55,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Bihar,HAM,Plains,162.49,162.49,144.32,90.48,88.82,2022-02-25,2024-03-26,2024-06-30,2024-01-10,2024-03-26,163.61,0.0,0,0.69,0
PRJ-SYN-0738,SNAP-PRJ-SYN-0738-Q1,Tamil Nadu Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Tamil Nadu,EPC,Plains,3361.69,3361.69,1658.32,48.78,49.33,2023-05-11,2029-05-10,2029-05-10,2026-05-10,2029-06-15,3541.54,1.2,0,5.35,0
PRJ-SYN-0738,SNAP-PRJ-SYN-0738-Q2,Tamil Nadu Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Tamil Nadu,EPC,Plains,3361.69,3361.69,1962.22,61.2,58.37,2023-05-11,2029-05-10,2029-05-10,2027-04-04,2029-06-15,3541.54,1.2,0,5.35,0
PRJ-SYN-0738,SNAP-PRJ-SYN-0738-Q3,Tamil Nadu Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Tamil Nadu,EPC,Plains,3361.69,3361.69,2606.65,79.58,77.54,2023-05-11,2029-05-10,2029-05-10,2028-02-27,2029-06-15,3541.54,1.2,0,5.35,0
PRJ-SYN-0738,SNAP-PRJ-SYN-0738-Q4,Tamil Nadu Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Tamil Nadu,EPC,Plains,3361.69,3521.84,3279.19,88.17,93.11,2023-05-11,2029-05-10,2029-05-10,2028-10-03,2029-06-15,3541.54,1.2,0,5.35,0
PRJ-SYN-0739,SNAP-PRJ-SYN-0739-Q1,Karnataka Metro Corridor Elevated Extension Phase II,Metro Rail,Ministry of Housing and Urban Affairs (MoHUA),Mumbai Metropolitan Region Development Authority (MMRDA),Karnataka,Item Rate,Plains,8243.96,8243.96,684.25,5.0,8.3,2018-12-20,2024-09-19,2024-09-19,2020-02-13,2027-01-13,9816.91,27.8,1,19.08,1
