project_id,project_name,sector,state,implementing_agency,planned_start_date,planned_completion_date,actual_start_date,approved_cost,revised_cost,current_status,report_month,physical_progress,planned_progress,financial_progress,expenditure,monthly_expenditure,contractor_status,milestones_completed,milestones_total,milestones_overdue,planned_duration_months,report_date,expenditure_ratio,snapshot_id
701406,Rajiv Bhima Lift Irrigation Scheme,,Telangana,Irrigation and CAD-TG,2008-01-01,2019-12-01,,1402.0,2509.66,Newly Added,October_2025,100.0,,73.31,1839.76,,,,,,143.0,2025-10-01,1.3122396576319544,701406_October_2025
701406,Rajiv Bhima Lift Irrigation Scheme,,Telangana,Irrigation and CAD-TG,2008-01-01,2019-12-01,,1402.0,2509.66,Newly Added,November_2025,100.0,,73.31,1839.76,,,,,,143.0,2025-11-01,1.3122396576319544,701406_November_2025
701406,Rajiv Bhima Lift Irrigation Scheme,,Telangana,Irrigation and CAD-TG,2008-01-01,2019-12-01,,1402.0,2509.66,Newly Added,December_2025,100.0,,73.31,1839.76,,,,,,143.0,2025-12-01,1.3122396576319544,701406_December_2025
701406,Rajiv Bhima Lift Irrigation Scheme,,Telangana,Irrigation and CAD-TG,2008-01-01,2019-12-01,,1402.0,2509.66,Newly Added,January_2026,100.0,,73.31,1839.76,,,,,,143.0,2026-01-01,1.3122396576319544,701406_January_2026
701406,Rajiv Bhima Lift Irrigation Scheme,,(-),Irrigation and CAD-TG,2007-04-01,,,,1402.0,Newly Added,February_2026,1839.76,,179.01,2509.66,,,,,,,2026-02-01,,701406_February_2026
701406,Rajiv Bhima Lift Irrigation Scheme,,(-),Irrigation and CAD-TG,2007-04-01,,,,1402.0,Newly Added,March_2026,1839.76,,179.01,2509.66,,,,,,,2026-03-01,,701406_March_2026
701406,Rajiv Bhima Lift Irrigation Scheme,,(-) (3343),Irrigation and CAD-TG,2007-04-01,,,,1402.0,Newly Added,April2026,1839.76,,179.01,2509.66,,,,,,,2026-04-01,,701406_April2026
701406,Rajiv Bhima Lift Irrigation Scheme,,(-) (3343),Irrigation and CAD-TG,2007-04-01,,,,1402.0,Newly Added,May2026,1839.76,,179.01,2509.66,,,,,,,2026-05-01,,701406_May2026
701406,Rajiv Bhima Lift Irrigation Scheme,,(-) (-),Irrigation and CAD-TG,2007-04-01,,,,1402.0,Newly Added,June_2026,1839.76,,179.01,2509.66,,,,,,,2026-06-01,,701406_June_2026
701406,Rajiv Bhima Lift Irrigation Scheme,,Telangana,Irrigation and CAD-TG,2008-01-01,2026-06-01,,,1402.0,Completed,July_2026,100.0,,179.01,2509.66,,,,,,221.0,2026-07-01,,701406_July_2026
701408,Madhya Ganga canal Phase-II,,Uttar Pradesh,Irrigation & Water Resources-UP,2019-12-01,2024-12-01,,4417.21,4415.24,Ongoing,July_2025,791.0,,1.86,82.0,,,,,,60.0,2025-07-01,0.018563754043842154,701408_July_2025
701408,Madhya Ganga canal Phase-II,,Uttar Pradesh,Irrigation & Water Resources-UP,2007-07-01,2019-12-01,,1060.67,4417.21,Ongoing,August_2025,82.0,,99.96,4415.24,,,,,,149.0,2025-08-01,4.162689620711436,701408_August_2025
701408,Madhya Ganga canal Phase-II,,Uttar Pradesh,Irrigation & Water Resources-UP,2008-04-01,2019-12-01,,1060.67,4417.21,Newly Added,September_2025,82.0,,99.96,4415.24,,,,,,140.0,2025-09-01,4.162689620711436,701408_September_2025
701408,Madhya Ganga canal Phase-II,,Uttar Pradesh,Irrigation & Water Resources-UP,2008-04-01,2019-12-01,,1060.67,4417.21,Newly Added,October_2025,82.0,,103.06,4552.44,,,,,,140.0,2025-10-01,4.29204182262155,701408_October_2025
701408,Madhya Ganga canal Phase-II,,Uttar Pradesh,Irrigation & Water Resources-UP,2008-04-01,2019-12-01,,1060.67,4417.21,Newly Added,November_2025,82.0,,103.06,4552.44,,,,,,140.0,2025-11-01,4.29204182262155,701408_November_2025
701408,Madhya Ganga canal Phase-II,,Uttar Pradesh,Irrigation & Water Resources-UP,2008-04-01,2019-12-01,,1060.67,4417.21,Newly Added,December_2025,82.0,,103.06,4552.44,,,,,,140.0,2025-12-01,4.29204182262155,701408_December_2025
701408,Madhya Ganga canal Phase-II,,Uttar Pradesh,Irrigation & Water Resources-UP,2008-04-01,2019-12-01,,1060.67,4417.21,Newly Added,January_2026,82.0,,103.59,4575.74,,,,,,140.0,2026-01-01,4.314009069738938,701408_January_2026
701408,Madhya Ganga canal Phase-II,,(-),Irrigation & Water Resources-UP,2008-04-01,,,,1060.67,Newly Added,February_2026,4575.74,,416.45,4417.21,,,,,,,2026-02-01,,701408_February_2026
701408,Madhya Ganga canal Phase-II,,(-),Irrigation & Water Resources-UP,2008-04-01,,,,1060.67,Newly Added,March_2026,4575.74,,416.45,4417.21,,,,,,,2026-03-01,,701408_March_2026
701408,Madhya Ganga canal Phase-II,,(-) (3319),Irrigation & Water Resources-UP,2008-04-01,,,,1060.67,Newly Added,April2026,4575.74,,416.45,4417.21,,,,,,,2026-04-01,,701408_April2026
701408,Madhya Ganga canal Phase-II,,(-) (3319),Irrigation & Water Resources-UP,2008-04-01,,,,1060.67,Newly Added,May2026,4575.74,,416.45,4417.21,,,,,,,2026-05-01,,701408_May2026
701408,Madhya Ganga canal Phase-II,,(-) (-),Irrigation & Water Resources-UP,2008-04-01,,,,1060.67,Newly Added,June_2026,4575.74,,416.45,4417.21,,,,,,,2026-06-01,,701408_June_2026
701408,Madhya Ganga canal Phase-II,,(-) (-),Irrigation & Water Resources-UP,2008-04-01,,,,1060.67,Newly Added,July_2026,4575.74,,416.45,4417.21,,,,,,,2026-07-01,,701408_July_2026
701410,Relining of  Rajasthan feeder and Sirhind Feeder canal,,Punjab,Department of Water Resources-PB,2021-06-01,2025-06-01,,2462.16,2962.99,Ongoing,July_2025,781.0,,2.7,80.0,,,,,,48.0,2025-07-01,0.03249179582155506,701410_July_2025
701410,Relining of  Rajasthan feeder and Sirhind Feeder canal,,Punjab,Department of Water Resources-PB,2018-04-01,2021-06-01,,1441.26,2462.16,Ongoing,August_2025,80.0,,121.86,3000.36,,,,,,38.0,2025-08-01,2.0817617917655387,701410_August_2025
701410,Relining of  Rajasthan feeder and Sirhind Feeder canal,,Punjab,Department of Water Resources-PB,2018-04-01,2021-06-01,,1441.26,2462.16,Newly Added,September_2025,80.0,,121.86,3000.36,,,,,,38.0,2025-09-01,2.0817617917655387,701410_September_2025
701410,Relining of  Rajasthan feeder and Sirhind Feeder canal,,Punjab,Department of Water Resources-PB,2018-04-01,2021-06-01,,1441.26,2462.16,Newly Added,October_2025,80.0,,122.36,3012.69,,,,,,38.0,2025-10-01,2.0903168061279715,701410_October_2025
701410,Relining of  Rajasthan feeder and Sirhind Feeder canal,,Punjab,Department of Water Resources-PB,2018-04-01,2021-06-01,,1441.26,2462.16,Newly Added,November_2025,80.0,,122.36,3012.69,,,,,,38.0,2025-11-01,2.0903168061279715,701410_November_2025
701410,Relining of  Rajasthan feeder and Sirhind Feeder canal,,Punjab,Department of Water Resources-PB,2018-04-01,2021-06-01,,1441.26,2462.16,Newly Added,December_2025,80.0,,122.36,3012.69,,,,,,38.0,2025-12-01,2.0903168061279715,701410_December_2025
701410,Relining of  Rajasthan feeder and Sirhind Feeder canal,,Punjab,Department of Water Resources-PB,2018-04-01,2021-06-01,,1441.26,2462.16,Newly Added,January_2026,85.0,,87.25,2148.33,,,,,,38.0,2026-01-01,1.4905915657133342,701410_January_2026
701410,Relining of  Rajasthan feeder and Sirhind Feeder canal,,(-),Department of Water Resources-PB,2016-02-01,,,,1441.26,Newly Added,February_2026,2166.19,,170.83,2462.16,,,,,,,2026-02-01,,701410_February_2026
701410,Relining of  Rajasthan feeder and Sirhind Feeder canal,,(-),Department of Water Resources-PB,2016-02-01,,,,1441.26,Newly Added,March_2026,2201.29,,170.83,2462.16,,,,,,,2026-03-01,,701410_March_2026
701410,Relining of  Rajasthan feeder and Sirhind Feeder canal,,(-) (3324),Department of Water Resources-PB,2016-02-01,,,,1441.26,Newly Added,April2026,2222.34,,170.83,2462.16,,,,,,,2026-04-01,,701410_April2026
701410,Relining of  Rajasthan feeder and Sirhind Feeder canal,,(-) (3324),Department of Water Resources-PB,2016-02-01,,,,1441.26,Newly Added,May2026,2337.42,,170.83,2462.16,,,,,,,2026-05-01,,701410_May2026
701410,Relining of  Rajasthan feeder and Sirhind Feeder canal,,(-) (-),Department of Water Resources-PB,2016-02-01,,,,1441.26,Newly Added,June_2026,2342.05,,170.83,2462.16,,,,,,,2026-06-01,,701410_June_2026
701410,Relining of  Rajasthan feeder and Sirhind Feeder canal,,(-) (-),Department of Water Resources-PB,2016-02-01,,,,1441.26,Newly Added,July_2026,2364.12,,170.83,2462.16,,,,,,,2026-07-01,,701410_July_2026
701411,Shahpur Kandi Dam Project,,Punjab,Department of Water Resources-PB,2022-06-01,2025-10-01,,2715.7,2072.33,Ongoing,July_2025,782.0,,3.86,80.0,,,,,,40.0,2025-07-01,0.02945833486762161,701411_July_2025
701411,Shahpur Kandi Dam Project,,Punjab,Department of Water Resources-PB,2018-04-01,2022-06-01,,2285.81,2715.7,Ongoing,August_2025,80.0,,76.31,2072.33,,,,,,50.0,2025-08-01,0.9066064108565454,701411_August_2025
701411,Shahpur Kandi Dam Project,,Punjab,Department of Water Resources-PB,2018-04-01,2022-06-01,,2285.81,2715.7,Newly Added,September_2025,80.0,,76.31,2072.33,,,,,,50.0,2025-09-01,0.9066064108565454,701411_September_2025
701411,Shahpur Kandi Dam Project,,Punjab,Department of Water Resources-PB,2018-04-01,2022-06-01,,2285.81,2715.7,Newly Added,October_2025,88.0,,79.9,2169.72,,,,,,50.0,2025-10-01,0.9492127517160218,701411_October_2025
701411,Shahpur Kandi Dam Project,,Punjab,Department of Water Resources-PB,2018-04-01,2022-06-01,,2285.81,2715.7,Newly Added,November_2025,88.0,,79.9,2169.72,,,,,,50.0,2025-11-01,0.9492127517160218,701411_November_2025
701411,Shahpur Kandi Dam Project,,Punjab,Department of Water Resources-PB,2018-04-01,2022-06-01,,2285.81,2715.7,Newly Added,December_2025,88.0,,79.9,2169.72,,,,,,50.0,2025-12-01,0.9492127517160218,701411_December_2025
701411,Shahpur Kandi Dam Project,,Punjab,Department of Water Resources-PB,2018-04-01,2022-06-01,,2285.81,2715.7,Newly Added,January_2026,88.0,,80.45,2184.72,,,,,,50.0,2026-01-01,0.9557749769228413,701411_January_2026
701411,Shahpur Kandi Dam Project,,(-),Department of Water Resources-PB,2010-02-01,,,,2285.81,Newly Added,February_2026,2184.72,,118.81,2715.7,,,,,,,2026-02-01,,701411_February_2026
701411,Shahpur Kandi Dam Project,,(-),Department of Water Resources-PB,2010-02-01,,,,2285.81,Newly Added,March_2026,2201.94,,118.81,2715.7,,,,,,,2026-03-01,,701411_March_2026
701411,Shahpur Kandi Dam Project,,(-) (3328),Department of Water Resources-PB,2010-02-01,,,,2285.81,Newly Added,April2026,2201.94,,118.81,2715.7,,,,,,,2026-04-01,,701411_April2026
701411,Shahpur Kandi Dam Project,,(-) (3328),Department of Water Resources-PB,2010-02-01,,,,2285.81,Newly Added,May2026,2201.94,,118.81,2715.7,,,,,,,2026-05-01,,701411_May2026
701411,Shahpur Kandi Dam Project,,(-) (-),Department of Water Resources-PB,2010-02-01,,,,2285.81,Newly Added,June_2026,2201.94,,118.81,2715.7,,,,,,,2026-06-01,,701411_June_2026
701411,Shahpur Kandi Dam Project,,(-) (-),Department of Water Resources-PB,2010-02-01,,,,2285.81,Newly Added,July_2026,2201.94,,118.81,2715.7,,,,,,,2026-07-01,,701411_July_2026
701412,North Koel Reservoir Project,,Multi-States,"Department of Water Resources, River Development & GR",2021-01-01,2021-03-01,,1622.27,2430.76,Ongoing,July_2025,32.0,,5.85,142.1,,,,,,2.0,2025-07-01,0.08759331060797525,701412_July_2025
701412,North Koel Reservoir Project,,Multi-States,"Department of Water Resources, River Development & GR",,,,,1622.27,Ongoing,August_2025,142.1,,149.84,2430.76,,,,,,,2025-08-01,,701412_August_2025
701412,North Koel Reservoir Project,,Multi-States,"Department of Water Resources, River Development & GR",2017-08-01,,,,1622.27,Newly Added,September_2025,151.04,,149.84,2430.76,,,,,,,2025-09-01,,701412_September_2025
701412,North Koel Reservoir Project,,Multi-States,"Department of Water Resources, River Development & GR",2017-08-01,,,,1622.27,Newly Added,October_2025,151.04,,149.84,2430.76,,,,,,,2025-10-01,,701412_October_2025
701412,North Koel Reservoir Project,,Multi-States,"Department of Water Resources, River Development & GR",2017-08-01,,,,1622.27,Newly Added,November_2025,151.04,,149.84,2430.76,,,,,,,2025-11-01,,701412_November_2025
701412,North Koel Reservoir Project,,Multi-States,"Department of Water Resources, River Development & GR",2017-08-01,,,,1622.27,Newly Added,December_2025,167.16,,149.84,2430.76,,,,,,,2025-12-01,,701412_December_2025
701412,North Koel Reservoir Project,,Multi-States,"Department of Water Resources, River Development & GR",2017-08-01,,,,1622.27,Newly Added,January_2026,172.97,,149.84,2430.76,,,,,,,2026-01-01,,701412_January_2026
701412,North Koel Reservoir Project,,(-),"Department of Water Resources, River Development & GR",,2017-08-01,,,,Newly Added,February_2026,,,,1622.27,,,,,,,2026-02-01,,701412_February_2026
701412,North Koel Reservoir Project,,(-),"Department of Water Resources, River Development & GR",,2017-08-01,,,,Newly Added,March_2026,,,,1622.27,,,,,,,2026-03-01,,701412_March_2026
701412,North Koel Reservoir Project,,(-) (3397),"Department of Water Resources, River Development & GR",,2017-08-01,,,,Newly Added,April2026,,,,1622.27,,,,,,,2026-04-01,,701412_April2026
701412,North Koel Reservoir Project,,(-) (3397),"Department of Water Resources, River Development & GR",,2017-08-01,,,,Newly Added,May2026,,,,1622.27,,,,,,,2026-05-01,,701412_May2026
701412,North Koel Reservoir Project,,(-) (-),"Department of Water Resources, River Development & GR",,2017-08-01,,,,Newly Added,June_2026,,,,1622.27,,,,,,,2026-06-01,,701412_June_2026
701412,North Koel Reservoir Project,,(-) (-),"Department of Water Resources, River Development & GR",,2017-08-01,,,,Newly Added,July_2026,,,,1622.27,,,,,,,2026-07-01,,701412_July_2026
701415,Polavaram Irrigation Project,,Andhra Pradesh,Water Resources-AP,2022-04-01,2026-03-01,,55548.9,24347.76,Ongoing,July_2025,750.0,,0.34,83.0,,,,,,47.0,2025-07-01,0.0014941790026445168,701415_July_2025
701415,Polavaram Irrigation Project,,Andhra Pradesh,Water Resources-AP,2004-11-01,2022-04-01,,10151.04,55548.9,Ongoing,August_2025,83.0,,43.83,24347.76,,,,,,209.0,2025-08-01,2.398548326082844,701415_August_2025
701415,Polavaram Irrigation Project,,Andhra Pradesh,Water Resources-AP,2009-11-01,2022-04-01,,10151.04,55548.9,Newly Added,September_2025,84.0,,44.55,24745.92,,,,,,149.0,2025-09-01,2.4377718933232453,701415_September_2025
701415,Polavaram Irrigation Project,,Andhra Pradesh,Water Resources-AP,2009-11-01,2022-04-01,,10151.04,55548.9,Newly Added,October_2025,84.0,,44.71,24837.97,,,,,,149.0,2025-10-01,2.446839929701784,701415_October_2025
701415,Polavaram Irrigation Project,,Andhra Pradesh,Water Resources-AP,2009-11-01,2022-04-01,,10151.04,55548.9,Newly Added,November_2025,84.0,,45.53,25291.59,,,,,,149.0,2025-11-01,2.491526976546245,701415_November_2025
701415,Polavaram Irrigation Project,,Andhra Pradesh,Water Resources-AP,2009-11-01,2022-04-01,,10151.04,55548.9,Newly Added,December_2025,84.0,,46.51,25833.68,,,,,,149.0,2025-12-01,2.544929386545615,701415_December_2025
701415,Polavaram Irrigation Project,,Andhra Pradesh,Water Resources-AP,2009-11-01,2022-04-01,,10151.04,55548.9,Newly Added,January_2026,84.0,,46.7,25939.1,,,,,,149.0,2026-01-01,2.5553145293487165,701415_January_2026
701415,Polavaram Irrigation Project,,(N30000002),Water Resources-AP,2009-01-01,,,,10151.04,Newly Added,February_2026,26152.37,,547.22,55548.9,,,,,,,2026-02-01,,701415_February_2026
701415,Polavaram Irrigation Project,,(N30000002),Water Resources-AP,2009-01-01,,,,10151.04,Newly Added,March_2026,26640.44,,547.22,55548.9,,,,,,,2026-03-01,,701415_March_2026
701415,Polavaram Irrigation Project,,(N30000002) (4076),Water Resources-AP,2009-01-01,,,,10151.04,Newly Added,April2026,26674.77,,547.22,55548.9,,,,,,,2026-04-01,,701415_April2026
701415,Polavaram Irrigation Project,,(N30000002) (4076),Water Resources-AP,2009-01-01,,,,10151.04,Newly Added,May2026,27061.89,,547.22,55548.9,,,,,,,2026-05-01,,701415_May2026
701415,Polavaram Irrigation Project,,(-) (-),Water Resources-AP,2009-01-01,,,,10151.04,Newly Added,June_2026,27726.15,,547.22,55548.9,,,,,,,2026-06-01,,701415_June_2026
701415,Polavaram Irrigation Project,,(-) (-),Water Resources-AP,2009-01-01,,,,10151.04,Newly Added,July_2026,27961.55,,547.22,55548.87,,,,,,,2026-07-01,,701415_July_2026
701530,Ken-Betwa Linking Development Project,,Multi-States (Madhya,"Department of Water Resources, River Development, ",2022-03-01,2029-03-01,,21030.0,,Newly Added,February_2026,,,0.01,2.0,,,,,,84.0,2026-02-01,9.51022349025202e-05,701530_February_2026
701530,Ken-Betwa Linking Development Project,,(-),"Department of Water Resources, River Development, ",,,,,,Newly Added,March_2026,21030.0,,,,,,,,,,2026-03-01,,701530_March_2026
701530,Ken-Betwa Linking Development Project,,(-) (10035),"Department of Water Resources, River Development, ",,,,,,Newly Added,April2026,21030.0,,,,,,,,,,2026-04-01,,701530_April2026
701530,Ken-Betwa Linking Development Project,,(-) (10035),"Department of Water Resources, River Development, ",,,,,,Newly Added,May2026,21030.0,,,,,,,,,,2026-05-01,,701530_May2026
701530,Ken-Betwa Linking Development Project,,(-) (-),"Department of Water Resources, River Development,",,,,,,Newly Added,June_2026,21030.0,,,,,,,,,,2026-06-01,,701530_June_2026
701530,Ken-Betwa Linking Development Project,,(-) (-),"Department of Water Resources, River Development,",,,,,,Newly Added,July_2026,21030.0,,,,,,,,,,2026-07-01,,701530_July_2026
701564,"Construction of new dry dock at exisitng Cochin Shipyard Limited premises at Perumanoor, Kochi 682 015",,Kerala,Cochin Shipyard,2018-05-01,2022-12-01,,1799.0,1799.0,Newly Added,September_2025,96.0,,86.63,1558.39,,,,,,55.0,2025-09-01,0.8662534741523069,701564_September_2025
701564,"Construction of new dry dock at exisitng Cochin Shipyard Limited premises at Perumanoor, Kochi 682 015",,Kerala,Cochin Shipyard,2018-05-01,2022-12-01,,1799.0,1799.0,Newly Added,October_2025,96.0,,86.63,1558.39,,,,,,55.0,2025-10-01,0.8662534741523069,701564_October_2025
701564,"Construction of new dry dock at exisitng Cochin Shipyard Limited premises at Perumanoor, Kochi 682 015",,Kerala,Cochin Shipyard,2018-05-01,2025-03-01,,,1799.0,Completed,November_2025,100.0,,,,,,,,,82.0,2025-11-01,,701564_November_2025
701565,Jal Marg Vikas Project,,Multi-States,Inland Waterways Authority of India [IWAI],,,,,,Ongoing,July_2025,,,,5369.18,,,,,,,2025-07-01,,701565_July_2025
701565,Jal Marg Vikas Project,,Multi-States,Inland Waterways Authority of India [IWAI],,,,,,Ongoing,August_2025,5369.18,,,,,,,,,,2025-08-01,,701565_August_2025
701565,Jal Marg Vikas Project,,Multi-States,Inland Waterways Authority of India [IWAI],,,,,,Newly Added,September_2025,5369.18,,,,,,,,,,2025-09-01,,701565_September_2025
701565,Jal Marg Vikas Project,,Multi-States,Inland Waterways Authority of India [IWAI],,,,,,Newly Added,October_2025,5369.18,,,,,,,,,,2025-10-01,,701565_October_2025
701565,Jal Marg Vikas Project,,Multi-States,Inland Waterways Authority of India [IWAI],,,,,,Newly Added,November_2025,5369.18,,,,,,,,,,2025-11-01,,701565_November_2025
701565,Jal Marg Vikas Project,,Multi-States,Inland Waterways Authority of India [IWAI],,,,,,Newly Added,December_2025,5369.18,,,,,,,,,,2025-12-01,,701565_December_2025
701565,Jal Marg Vikas Project,,Multi-States,Inland Waterways Authority of India [IWAI],,,,,,Newly Added,January_2026,5369.18,,,,,,,,,,2026-01-01,,701565_January_2026
701565,Jal Marg Vikas Project,,(N25000072),Inland Waterways Authority of India [IWAI],,,,,,Newly Added,February_2026,,,,,,,,,,,2026-02-01,,701565_February_2026
701565,Jal Marg Vikas Project,,(N25000072),Inland Waterways Authority of India [IWAI],,,,,,Newly Added,March_2026,,,,,,,,,,,2026-03-01,,701565_March_2026
701565,Jal Marg Vikas Project,,(N25000072) (2959),Inland Waterways Authority of India [IWAI],,,,,,Newly Added,April2026,,,,,,,,,,,2026-04-01,,701565_April2026
701565,Jal Marg Vikas Project,,(N25000072) (2959),Inland Waterways Authority of India [IWAI],,,,,,Newly Added,May2026,,,,,,,,,,,2026-05-01,,701565_May2026
701565,Jal Marg Vikas Project,,(-) (-),Inland Waterways Authority of India [IWAI],,,,,,Newly Added,June_2026,,,,,,,,,,,2026-06-01,,701565_June_2026
701565,Jal Marg Vikas Project,,(-) (-),Inland Waterways Authority of India [IWAI],,,,,,Newly Added,July_2026,,,,,,,,,,,2026-07-01,,701565_July_2026
701568,Construction of oil jetty No.8 at old kandla through internal resources,,Gujarat,Deendayal Port Trust [DPT],2021-02-01,2023-02-01,,100.0,225.85,Newly Added,September_2025,90.0,,73.71,166.48,,,,,,24.0,2025-09-01,1.6647999999999998,701568_September_2025
701568,Construction of oil jetty No.8 at old kandla through internal resources,,Gujarat,Deendayal Port Trust [DPT],2021-02-01,2023-02-01,,100.0,225.85,Newly Added,October_2025,90.0,,73.71,166.48,,,,,,24.0,2025-10-01,1.6647999999999998,701568_October_2025
701568,Construction of oil jetty No.8 at old kandla through internal resources,,Gujarat,Deendayal Port Trust [DPT],2021-02-01,2023-02-01,,100.0,225.85,Newly Added,November_2025,90.0,,82.56,186.47,,,,,,24.0,2025-11-01,1.8647,701568_November_2025
701568,Construction of oil jetty No.8 at old kandla through internal resources,,Gujarat,Deendayal Port Trust [DPT],2021-02-01,2023-02-01,,100.0,225.85,Newly Added,December_2025,90.0,,82.56,186.47,,,,,,24.0,2025-12-01,1.8647,701568_December_2025
701568,Construction of oil jetty No.8 at old kandla through internal resources,,Gujarat,Deendayal Port Trust [DPT],2021-02-01,2023-02-01,,100.0,225.85,Newly Added,January_2026,90.0,,82.56,186.47,,,,,,24.0,2026-01-01,1.8647,701568_January_2026
701568,Construction of oil jetty No.8 at old kandla through internal resources,,(-),Deendayal Port Trust [DPT],2018-02-01,,,,100.0,Newly Added,February_2026,186.47,,225.85,225.85,,,,,,,2026-02-01,,701568_February_2026
701568,Construction of oil jetty No.8 at old kandla through internal resources,,Gujarat,Deendayal Port Trust [DPT],2021-02-01,2024-03-01,,,100.0,Completed,March_2026,100.0,,225.85,225.85,,,,,,37.0,2026-03-01,,701568_March_2026
701570,"Replacement and revamping of pipeline projects in oil jetty area, Kandla",,Gujarat,Deendayal Port Trust [DPT],2021-09-01,2023-09-01,,171.0,211.61,Newly Added,September_2025,71.0,,64.98,137.51,,,,,,24.0,2025-09-01,0.8041520467836257,701570_September_2025
701570,"Replacement and revamping of pipeline projects in oil jetty area, Kandla",,Gujarat,Deendayal Port Trust [DPT],2021-09-01,2023-09-01,,171.0,211.61,Newly Added,October_2025,71.0,,64.98,137.51,,,,,,24.0,2025-10-01,0.8041520467836257,701570_October_2025
701570,"Replacement and revamping of pipeline projects in oil jetty area, Kandla",,Gujarat,Deendayal Port Trust [DPT],2021-09-01,2023-09-01,,171.0,211.61,Newly Added,November_2025,71.0,,64.98,137.51,,,,,,24.0,2025-11-01,0.8041520467836257,701570_November_2025
701570,"Replacement and revamping of pipeline projects in oil jetty area, Kandla",,Gujarat,Deendayal Port Trust [DPT],2021-09-01,2023-09-01,,171.0,211.61,Newly Added,December_2025,71.0,,64.98,137.51,,,,,,24.0,2025-12-01,0.8041520467836257,701570_December_2025
701570,"Replacement and revamping of pipeline projects in oil jetty area, Kandla",,Gujarat,Deendayal Port Trust [DPT],2021-09-01,2023-09-01,,171.0,211.61,Newly Added,January_2026,71.0,,64.98,137.51,,,,,,24.0,2026-01-01,0.8041520467836257,701570_January_2026
701570,"Replacement and revamping of pipeline projects in oil jetty area, Kandla",,(-),Deendayal Port Trust [DPT],2021-09-01,,,,171.0,Newly Added,February_2026,137.51,,123.75,211.61,,,,,,,2026-02-01,,701570_February_2026
701570,"Replacement and revamping of pipeline projects in oil jetty area, Kandla",,(-),Deendayal Port Trust [DPT],2021-09-01,,,,171.0,Newly Added,March_2026,149.5,,123.75,211.61,,,,,,,2026-03-01,,701570_March_2026
701570,"Replacement and revamping of pipeline projects in oil jetty area, Kandla",,(-) (-),Deendayal Port Trust [DPT],2021-09-01,,,,171.0,Newly Added,April2026,149.5,,123.75,211.61,,,,,,,2026-04-01,,701570_April2026
701570,"Replacement and revamping of pipeline projects in oil jetty area, Kandla",,(-) (-),Deendayal Port Trust [DPT],2021-09-01,,,,171.0,Newly Added,May2026,149.5,,123.75,211.61,,,,,,,2026-05-01,,701570_May2026
701570,"Replacement and revamping of pipeline projects in oil jetty area, Kandla",,(-) (-),Deendayal Port Trust [DPT],2021-09-01,,,,171.0,Newly Added,June_2026,149.5,,123.75,211.61,,,,,,,2026-06-01,,701570_June_2026
701570,"Replacement and revamping of pipeline projects in oil jetty area, Kandla",,(-) (-),Deendayal Port Trust [DPT],2021-09-01,,,,171.0,Newly Added,July_2026,149.5,,123.75,211.61,,,,,,,2026-07-01,,701570_July_2026
701574,Deepening and Optimization of Inner Harbour facilities including development of Western Dock on BOT basis to handle Cape size vessels,,Odisha,Paradip Port Trust [PPT],2027-12-01,2028-10-01,,3004.63,1149.79,Ongoing,July_2025,441.0,,3.48,40.0,,,,,,10.0,2025-07-01,0.013312787264987701,701574_July_2025
701574,Deepening and Optimization of Inner Harbour facilities including development of Western Dock on BOT basis to handle Cape size vessels,,Odisha,Paradip Port Trust [PPT],2023-01-01,2027-12-01,,3004.63,3004.63,Ongoing,August_2025,40.0,,38.27,1149.79,,,,,,59.0,2025-08-01,0.38267274173525523,701574_August_2025
701574,Deepening and Optimization of Inner Harbour facilities including development of Western Dock on BOT basis to handle Cape size vessels,,Odisha,Paradip Port Trust [PPT],2023-01-01,2027-12-01,,3004.63,3004.63,Newly Added,September_2025,40.0,,38.27,1149.79,,,,,,59.0,2025-09-01,0.38267274173525523,701574_September_2025
701574,Deepening and Optimization of Inner Harbour facilities including development of Western Dock on BOT basis to handle Cape size vessels,,Odisha,Paradip Port Trust [PPT],2023-01-01,2027-12-01,,3004.63,3004.63,Newly Added,October_2025,40.0,,38.27,1149.79,,,,,,59.0,2025-10-01,0.38267274173525523,701574_October_2025
701574,Deepening and Optimization of Inner Harbour facilities including development of Western Dock on BOT basis to handle Cape size vessels,,Odisha,Paradip Port Trust [PPT],2023-01-01,2027-12-01,,3004.63,3004.63,Newly Added,November_2025,50.0,,42.52,1277.52,,,,,,59.0,2025-11-01,0.42518379966917724,701574_November_2025
701574,Deepening and Optimization of Inner Harbour facilities including development of Western Dock on BOT basis to handle Cape size vessels,,Odisha,Paradip Port Trust [PPT],2023-01-01,2027-12-01,,3004.63,3004.63,Newly Added,December_2025,50.0,,42.52,1277.52,,,,,,59.0,2025-12-01,0.42518379966917724,701574_December_2025
701574,Deepening and Optimization of Inner Harbour facilities including development of Western Dock on BOT basis to handle Cape size vessels,,Odisha,Paradip Port Trust [PPT],2023-01-01,2027-12-01,,3004.63,3004.63,Newly Added,January_2026,50.0,,42.52,1277.52,,,,,,59.0,2026-01-01,0.42518379966917724,701574_January_2026
701574,Deepening and Optimization of Inner Harbour facilities including development of Western Dock on BOT basis to handle Cape size vessels,,(-),Paradip Port Trust [PPT],2022-05-01,,,,3004.63,Newly Added,February_2026,1277.52,,100.0,3004.63,,,,,,,2026-02-01,,701574_February_2026
